x,yplus,yminus
-3.0,0.0,0.0
-2.0,0.017432227177325225,-0.017432227177325225
-1.98,0.02214382584438983,-0.02214382584438983
-1.96,0.02788453973349808,-0.02788453973349808
-1.94,0.034811800735117845,-0.034811800735117845
-1.92,0.04309100084451905,-0.04309100084451905
-1.9,0.05289232271012398,-0.05289232271012398
-1.88,0.0643869310108353,-0.0643869310108353
-1.8599999999999999,0.07774263162799644,-0.07774263162799644
-1.84,0.09311915044082306,-0.09311915044082306
-1.82,0.11066321966671532,-0.11066321966671532
-1.8,0.13050368168816245,-0.13050368168816245
-1.78,0.15274682382481652,-0.15274682382481652
-1.76,0.17747213976419124,-0.17747213976419124
-1.74,0.20472867399710745,-0.20472867399710745
-1.72,0.23453204717025566,-0.23453204717025566
-1.7,0.26686218842326065,-0.26686218842326065
-1.68,0.3016617240258327,-0.3016617240258327
-1.66,0.3388349005935707,-0.3388349005935707
-1.6400000000000001,0.3782468673840782,-0.3782468673840782
-1.62,0.4197231165727096,-0.4197231165727096
-1.6,0.4630488915246228,-0.4630488915246228
-1.58,0.5079684254102667,-0.5079684254102667
-1.56,0.5541839651413668,-0.5541839651413668
-1.54,0.6013546614497008,-0.6013546614497008
-1.52,0.6490955517752407,-0.6490955517752407
-1.5,0.696977010081125,-0.696977010081125
-1.48,0.744525165061172,-0.744525165061172
-1.46,0.7912238730302568,-0.7912238730302568
-1.44,0.8365188540127855,-0.8365188540127855
-1.42,0.8798245445468968,-0.8798245445468968
-1.4,0.920534082039596,-0.920534082039596
-1.38,0.9580326167059923,-0.9580326167059923
-1.3599999999999999,0.991713862468665,-0.991713862468665
-1.3399999999999999,1.0209994719140902,-1.0209994719140902
-1.3199999999999998,1.0453604845547382,-1.0453604845547382
-1.3,1.0643397887247015,-1.0643397887247015
-1.28,1.0775742921666134,-1.0775742921666134
-1.26,1.084815347165412,-1.084815347165412
-1.24,1.0859459468166803,-1.0859459468166803
-1.22,1.0809933116283506,-1.0809933116283506
-1.2,1.070135718156285,-1.070135718156285
-1.1800000000000002,1.0537027675080501,-1.0537027675080501
-1.1600000000000001,1.0321687222113913,-1.0321687222113913
-1.1400000000000001,1.006139016226722,-1.006139016226722
-1.12,0.9763305203637301,-0.9763305203637301
-1.1,0.9435465791070095,-0.9435465791070095
-1.08,0.9086481845063658,-0.9086481845063658
-1.06,0.872522887096114,-0.872522887096114
-1.04,0.8360531440543973,-0.8360531440543973
-1.02,0.8000857666963003,-0.8000857666963003
-1.0,0.7654039631753665,-0.7654039631753665
-0.98,0.732703201184342,-0.732703201184342
-0.96,0.7025717726095104,-0.7025717726095104
-0.94,0.675476566286824,-0.675476566286824
-0.9199999999999999,0.6517541859162519,-0.6517541859162519
-0.8999999999999999,0.6316072236633435,-0.6316072236633435
-0.8799999999999999,0.6151052439156127,-0.6151052439156127
-0.8600000000000001,0.6021898630314905,-0.6021898630314905
-0.8400000000000001,0.5926832342466256,-0.5926832342466256
-0.8200000000000001,0.5862992544213934,-0.5862992544213934
-0.8,0.5826568827295776,-0.5826568827295776
-0.78,0.581295074994738,-0.581295074994738
-0.76,0.5816889621042403,-0.5816889621042403
-0.74,0.5832670087439501,-0.5832670087439501
-0.72,0.5854289567868419,-0.5854289567868419
-0.7,0.587564371779728,-0.587564371779728
-0.6799999999999999,0.5890715674434007,-0.5890715674434007
-0.6599999999999999,0.5893765893144612,-0.5893765893144612
-0.6399999999999999,0.587951811823988,-0.587951811823988
-0.6200000000000001,0.584333567576489,-0.584333567576489
-0.6000000000000001,0.5781381110645153,-0.5781381110645153
-0.5800000000000001,0.5690751482795792,-0.5690751482795792
-0.56,0.5569581602637673,-0.5569581602637673
-0.54,0.5417108255964617,-0.5417108255964617
-0.52,0.5233690063361423,-0.5233690063361423
-0.5,0.5020779948197039,-0.5020779948197039
-0.48,0.4780850053374137,-0.4780850053374137
-0.45999999999999996,0.4517272075270192,-0.4517272075270192
-0.43999999999999995,0.4234159055416983,-0.4234159055416983
-0.41999999999999993,0.39361773666934935,-0.39361773666934935
-0.3999999999999999,0.36283396708472193,-0.36283396708472193
-0.3799999999999999,0.33157908017381127,-0.33157908017381127
-0.3600000000000001,0.30035987352427274,-0.30035987352427274
-0.3400000000000001,0.26965620413494557,-0.26965620413494557
-0.32000000000000006,0.2399043579007785,-0.2399043579007785
-0.30000000000000004,0.2114837878244873,-0.2114837878244873
-0.28,0.18470769046480057,-0.18470769046480057
-0.26,0.1598175993295753,-0.1598175993295753
-0.24,0.13698189415932527,-0.13698189415932527
-0.21999999999999997,0.1162978797316432,-0.1162978797316432
-0.19999999999999996,0.09779689466477919,-0.09779689466477919
-0.17999999999999994,0.08145178043982751,-0.08145178043982751
-0.15999999999999992,0.06718597691972457,-0.06718597691972457
-0.1399999999999999,0.054883509702663834,-0.054883509702663834
-0.1200000000000001,0.044399187912713814,-0.044399187912713814
-0.10000000000000009,0.03556842593375015,-0.03556842593375015
-0.08000000000000007,0.028216224665840207,-0.028216224665840207
-0.06000000000000005,0.02216498254111596,-0.02216498254111596
-0.040000000000000036,0.017240940574204,-0.017240940574204
-0.020000000000000018,0.01327918839531622,-0.01327918839531622
0.0,0.010127261847375488,-0.010127261847375488
1.0,0.0,0.0
