x,yplus,yminus
2.7892,0.45752617867080025,-0.45752617867080025
2.7896,0.4578235798264658,-0.4578235798264658
2.79,0.45812078364337006,-0.45812078364337006
2.7904,0.4584177895379896,-0.4584177895379896
2.7908,0.45871459692706895,-0.45871459692706895
2.7912,0.4590112052276216,-0.4590112052276216
2.7916,0.4593076138569329,-0.4593076138569329
2.792,0.4596038222325622,-0.4596038222325622
2.7923999999999998,0.4598998297723443,-0.4598998297723443
2.7928,0.46019563589439294,-0.46019563589439294
2.7932,0.4604912400171007,-0.4604912400171007
2.7936,0.46078664155914373,-0.46078664155914373
2.794,0.4610818399394824,-0.4610818399394824
2.7944,0.4613768345773634,-0.4613768345773634
2.7948,0.46167162489232266,-0.46167162489232266
2.7952,0.46196621030418655,-0.46196621030418655
2.7956000000000003,0.4622605902330752,-0.4622605902330752
2.7960000000000003,0.46255476409940277,-0.46255476409940277
2.7964,0.4628487313238817,-0.4628487313238817
2.7968,0.4631424913275236,-0.4631424913275236
2.7972,0.4634360435316418,-0.4634360435316418
2.7976,0.4637293873578532,-0.4637293873578532
2.798,0.4640225222280803,-0.4640225222280803
2.7984,0.46431544756455423,-0.46431544756455423
2.7988,0.46460816278981576,-0.46460816278981576
2.7992,0.4649006673267179,-0.4649006673267179
2.7996,0.46519296059842824,-0.46519296059842824
2.8,0.46548504202843083,-0.46548504202843083
2.8004,0.46577691104052826,-0.46577691104052826
2.8008,0.46606856705884425,-0.46606856705884425
2.8012,0.4663600095078244,-0.4663600095078244
2.8016,0.4666512378122402,-0.4666512378122402
2.802,0.46694225139719037,-0.46694225139719037
2.8024,0.4672330496881022,-0.4672330496881022
2.8028,0.4675236321107348,-0.4675236321107348
2.8032,0.4678139980911806,-0.4678139980911806
2.8036000000000003,0.4681041470558683,-0.4681041470558683
2.8040000000000003,0.46839407843156294,-0.46839407843156294
2.8044000000000002,0.4686837916453704,-0.4686837916453704
2.8048,0.4689732861247386,-0.4689732861247386
2.8052,0.469262561297459,-0.469262561297459
2.8056,0.4695516165916699,-0.4695516165916699
2.806,0.469840451435857,-0.469840451435857
2.8064,0.47012906525885734,-0.47012906525885734
2.8068,0.4704174574898601,-0.4704174574898601
2.8072,0.470705627558409,-0.470705627558409
2.8076,0.47099357489440463,-0.47099357489440463
2.808,0.4712812989281064,-0.4712812989281064
2.8084,0.47156879909013477,-0.47156879909013477
2.8088,0.47185607481147346,-0.47185607481147346
2.8092,0.4721431255234707,-0.4721431255234707
2.8096,0.47242995065784243,-0.47242995065784243
2.81,0.4727165496466742,-0.4727165496466742
2.8104,0.47300292192242266,-0.47300292192242266
2.8108,0.47328906691791833,-0.47328906691791833
2.8112,0.4735749840663673,-0.4735749840663673
2.8116,0.4738606728013533,-0.4738606728013533
2.8120000000000003,0.47414613255684046,-0.47414613255684046
2.8124000000000002,0.4744313627671739,-0.4744313627671739
2.8128,0.4747163628670836,-0.4747163628670836
2.8132,0.47500113229168567,-0.47500113229168567
2.8136,0.4752856704764841,-0.4752856704764841
2.814,0.47556997685737373,-0.47556997685737373
2.8144,0.47585405087064114,-0.47585405087064114
2.8148,0.4761378919529682,-0.4761378919529682
2.8152,0.476421499541433,-0.476421499541433
2.8156,0.4767048730735119,-0.4767048730735119
2.816,0.476988011987083,-0.476988011987083
2.8164,0.47727091572042646,-0.47727091572042646
2.8168,0.4775535837122282,-0.4775535837122282
2.8172,0.4778360154015797,-0.4778360154015797
2.8176,0.4781182102279831,-0.4781182102279831
2.818,0.47840016763135085,-0.47840016763135085
2.8184,0.4786818870520091,-0.4786818870520091
2.8188,0.4789633679306989,-0.4789633679306989
2.8192,0.4792446097085789,-0.4792446097085789
2.8196,0.4795256118272273,-0.4795256118272273
2.8200000000000003,0.47980637372864443,-0.47980637372864443
2.8204000000000002,0.4800868948552524,-0.4800868948552524
2.8208,0.48036717464990086,-0.48036717464990086
2.8212,0.4806472125558663,-0.4806472125558663
2.8216,0.4809270080168553,-0.4809270080168553
2.822,0.48120656047700633,-0.48120656047700633
2.8224,0.4814858693808917,-0.4814858693808917
2.8228,0.4817649341735198,-0.4817649341735198
2.8232,0.48204375430033686,-0.48204375430033686
2.8236,0.48232232920722923,-0.48232232920722923
2.824,0.4826006583405257,-0.4826006583405257
2.8244,0.48287874114699925,-0.48287874114699925
2.8248,0.48315657707386894,-0.48315657707386894
2.8252,0.4834341655688019,-0.4834341655688019
2.8256,0.483711506079916,-0.483711506079916
2.826,0.4839885980557814,-0.4839885980557814
2.8264,0.48426544094542295,-0.48426544094542295
2.8268,0.4845420341983218,-0.4845420341983218
2.8272,0.48481837726441745,-0.48481837726441745
2.8276,0.4850944695941104,-0.4850944695941104
2.8280000000000003,0.4853703106382635,-0.4853703106382635
2.8284000000000002,0.48564589984820417,-0.48564589984820417
2.8288,0.48592123667572656,-0.48592123667572656
2.8292,0.4861963205730938,-0.4861963205730938
2.8296,0.4864711509930394,-0.4864711509930394
2.83,0.4867457273887703,-0.4867457273887703
2.8304,0.4870200492139676,-0.4870200492139676
2.8308,0.4872941159227894,-0.4872941159227894
2.8312,0.4875679269698727,-0.4875679269698727
2.8316,0.48784148181033565,-0.48784148181033565
2.832,0.4881147798997788,-0.4881147798997788
2.8324,0.48838782069428816,-0.48838782069428816
2.8327999999999998,0.4886606036504364,-0.4886606036504364
2.8332,0.48893312822528534,-0.48893312822528534
2.8336,0.48920539387638734,-0.48920539387638734
2.834,0.489477400061788,-0.489477400061788
2.8344,0.48974914624002824,-0.48974914624002824
2.8348,0.49002063187014566,-0.49002063187014566
2.8352,0.4902918564116765,-0.4902918564116765
2.8356,0.49056281932465895,-0.49056281932465895
2.8360000000000003,0.4908335200696338,-0.4908335200696338
2.8364000000000003,0.4911039581076464,-0.4911039581076464
2.8368,0.4913741329002495,-0.4913741329002495
2.8372,0.4916440439095049,-0.4916440439095049
2.8376,0.4919136905979854,-0.4919136905979854
2.838,0.4921830724287767,-0.4921830724287767
2.8384,0.49245218886547965,-0.49245218886547965
2.8388,0.492721039372212,-0.492721039372212
2.8392,0.4929896234136105,-0.4929896234136105
2.8396,0.4932579404548326,-0.4932579404548326
2.84,0.49352598996155905,-0.49352598996155905
2.8404,0.49379377139999536,-0.49379377139999536
2.8407999999999998,0.4940612842368739,-0.4940612842368739
2.8412,0.4943285279394563,-0.4943285279394563
