x,yplus,yminus
2.3116,1.0473346850955953e-14,-1.0473346850955953e-14
2.3196,1.443309865265868e-14,-1.443309865265868e-14
2.3276,1.9856184267100612e-14,-1.9856184267100612e-14
2.3356,2.727056460699534e-14,-2.727056460699534e-14
2.3436,3.7389924278982016e-14,-3.7389924278982016e-14
2.3516,5.117727558315863e-14,-5.117727558315863e-14
2.3596,6.992973144730341e-14,-6.992973144730341e-14
2.3676,9.5391280641994e-14,-9.5391280641994e-14
2.3756,1.2990253290661697e-13,-1.2990253290661697e-13
2.3836,1.765991790512985e-13,-1.765991790512985e-13
2.3916,2.3967451802206926e-13,-2.3967451802206926e-13
2.3996,3.2472607733900265e-13,-3.2472607733900265e-13
2.4076,4.39212398570662e-13,-4.39212398570662e-13
2.4156,5.930538612846169e-13,-5.930538612846169e-13
2.4236,7.994214665012974e-13,-7.994214665012974e-13
2.4316,1.0757704133538138e-12,-1.0757704133538138e-12
2.4396,1.4451918623976355e-12,-1.4451918623976355e-12
2.4476,1.9381774709351548e-12,-1.9381774709351548e-12
2.4556,2.5949183479213225e-12,-2.5949183479213225e-12
2.4636,3.4682945608627658e-12,-3.4682945608627658e-12
2.4716,4.627755176368337e-12,-4.627755176368337e-12
2.4796,6.164344452635156e-12,-6.164344452635156e-12
2.4876,8.197200242304463e-12,-8.197200242304463e-12
2.4956,1.0881939653151321e-11,-1.0881939653151321e-11
2.5036,1.4421459191412994e-11,-1.4421459191412994e-11
2.5116,1.90798177108721e-11,-1.90798177108721e-11
2.5196,2.5200047575892473e-11,-2.5200047575892473e-11
2.5276,3.322696120539198e-11,-3.322696120539198e-11
2.5356,4.3736297250028624e-11,-4.3736297250028624e-11
2.5436,5.7471896096615586e-11,-5.7471896096615586e-11
2.5516,7.53930240879709e-11,-7.53930240879709e-11
2.5596,9.873449913465511e-11,-9.873449913465511e-11
2.5676,1.290829307487979e-10,-1.290829307487979e-10
2.5756,1.684732033558846e-10,-1.684732033558846e-10
2.5836,2.195103373235975e-10,-2.195103373235975e-10
2.5916,2.855230987547646e-10,-2.855230987547646e-10
2.5996,3.707572462559964e-10,-3.707572462559964e-10
2.6076,4.806181598977798e-10,-4.806181598977798e-10
2.6156,6.21974865175363e-10,-6.21974865175363e-10
2.6236,8.035402271506172e-10,-8.035402271506172e-10
2.6316,1.036345446983871e-09,-1.036345446983871e-09
2.6396,1.3343310628918404e-09,-1.3343310628918404e-09
2.6476,1.7150815795024155e-09,-1.7150815795024155e-09
2.6556,2.200736787372505e-09,-2.200736787372505e-09
2.6636,2.819119979965329e-09,-2.819119979965329e-09
2.6716,3.605131852731675e-09,-3.605131852731675e-09
2.6795999999999998,4.602469138933155e-09,-4.602469138933155e-09
2.6875999999999998,5.865739302036926e-09,-5.865739302036926e-09
2.6955999999999998,7.463057214615799e-09,-7.463057214615799e-09
2.7036,9.47922711147919e-09,-9.47922711147919e-09
2.7116,1.2019633672373413e-08,-1.2019633672373413e-08
2.7196,1.5214990395251624e-08,-1.5214990395251624e-08
2.7276,1.922712206616898e-08,-1.922712206616898e-08
2.7356,2.4255991798060278e-08,-2.4255991798060278e-08
2.7436,3.054822256762977e-08,-3.054822256762977e-08
2.7516,3.8407409292176355e-08,-3.8407409292176355e-08
2.7596,4.820657122377064e-08,-4.820657122377064e-08
